frequency,callsign,state,city,erp,lat,lon,hagl,class,slogan,owner,country,new_format,mlb,nfl,nba,nhl,market,population
101.9,W270BR,VT,ISLAND POND,0.01,44.78391666666666,-71.88675,11.0,D,WDEV AM 550 & FM 96.1,VINCENT ILLUZZI & JOSEPH ILLUZZI,USA,News,Red Sox,Patriots,,,Montpelier-Barre-Saint Johnsbury,"110,200"
101.9,W270CI,OH,UHRICHSVILLE,0.25,40.42388888888889,-81.36277777777777,121.0,D,THE TUSK,WBTC Radio LLC,USA,Classic Hits,Guardians,Browns,,,,
101.9,W270CJ,MI,JACKSON,0.25,42.23697222222222,-84.36438888888888,45.0,D,FOX SPORTS 101.9,"MCKIBBIN MEDIA GROUP, INC.",USA,Sports,Tigers,Lions,Pistons,Red Wings,,
101.9,W270DI,KY,COLUMBIA,0.25,37.10727777777778,-85.27830555555555,58.0,D,CBS SPORTS RADIO 1270 AM & 101.9 FM,TRI-COUNTY RADIO BROADCASTING CORP.,USA,Sports,Reds,Titans,,,,
101.9,W270DK,IN,ELKHART,0.25,41.67477777777778,-85.9475,120.0,D,MNC NATION 1340 AM & 101.9 FM,PATHFINDER COMMUNICATIONS CORPORATION,USA,News,Cubs,,Bulls,,,
102.1,W271AT,MD,CUMBERLAND,0.25,39.64394444444444,-78.74191666666667,46.0,D,94.1 QZK,West Virginia Radio Corporation,USA,Contemporary Hit Radio,Nationals,Ravens,,,,
102.1,W271DC,IL,BLOOMINGTON,0.05,40.45027777777778,-89.01166666666667,90.0,D,,Cumulus Media,USA,News,Cardinals,,,,Bloomington,"150,000"
102.1,W271DM,FL,MARIANNA,0.25,30.76794444444444,-85.25047222222223,78.0,D,,"MFR, INC.",USA,Country,Braves,,,,,
102.3,W272CX,MD,WESTMINSTER,0.205,39.577333333333335,-77.02247222222222,103.0,D,WTTR AM 1470 FM 102.3,"HILLTOP COMMUNICATIONS, LLC",USA,Classic Hits,Orioles,Ravens,,,Baltimore,"2,460,300"
102.3,W272DM,GA,GRIFFIN,0.25,33.24011111111111,-84.24852777777778,91.0,D,"IF IT'S NEWS, IT'S HERE FIRST",DONNA I. TAYLOR,USA,News,Braves,Falcons,Hawks,,Atlanta,"5,102,700"
102.3,W272EE,OH,ZANESVILLE,0.25,39.92833333333333,-81.98527777777778,128.0,D,WHIZ 1240 AM - THE VOICE,"Marquee Broadcasting Ohio, Inc.",USA,Talk,Reds,,,,,
102.3,W272EH,FL,DADE CITY,0.25,28.334444444444443,-82.18980555555557,55.0,D,TAN TALK RADIO NETWORK,RADIO WORLD INC.,USA,Talk,Rays,,,,Tampa-Saint Petersburg-Clearwater,
102.5,W273BC,WV,WILLIAMSON,0.19,37.66927777777777,-82.26902777777778,98.0,D,MOUNTAINTOP SPORTS,MOUNTAIN TOP MEDIA LLC,USA,Sports,Reds,,,,,
102.5,W273DJ,ME,MILLINOCKET,0.25,45.67388888888889,-68.72055555555556,61.0,D,TALK RADIO FOR THE KATAHDIN REGION,"KATAHDIN COMMUNICATIONS, INC.",USA,Talk,Red Sox,,,,Bangor,"171,400"
102.5,W273DL,GA,MONROE,0.25,33.81027777777778,-83.70027777777779,59.0,D,GOOD TIME OLDIES,"Sugar Valley Broadcasting, LLC",USA,Oldies,Braves,,,,Atlanta,"5,102,700"
102.7,W274AQ,MI,BATTLE CREEK,0.25,42.29227777777778,-85.18277777777779,74.0,D,COOL 101,"MIDWEST COMMUNICATIONS, INC.",USA,Oldies,Tigers,Lions,,,,
102.7,W274CD,KY,PLUM SPRINGS,0.25,37.00944444444445,-86.4525,105.0,D,ESPN 102.7,"SOUTHERN BELLE BOWLING GREEN, LLC",USA,Sports,Reds,,,,Bowling Green,"259,800"
102.9,W275AJ,IN,MUNCIE,0.099,40.15611111111111,-85.43,106.0,D,MUNCIE SPORTS 102.9 FM,WOOF BOOM RADIO MUNCIE LICENSE LLC,USA,Sports,Reds,Colts,Pacers,,Muncie-Marion,"166,200"
102.9,W275CJ,PA,CARLISLE,0.16,40.28980555555555,-77.13580555555556,65.0,D,102.9 HYL-FM,"WHYL, INC.",USA,Oldies,Orioles,,,,Harrisburg-Lebanon-Carlisle,"638,300"
103.1,W276DK,VT,IRASBURG,0.25,44.81494444444444,-72.23975,21.0,D,THE NOTCH,Green Mountain Broadcasters LLC,USA,Classic Rock,Red Sox,,,,Montpelier-Barre-Saint Johnsbury,"110,200"
103.1,W276DQ,MD,CUMBERLAND,0.155,39.67461111111111,-78.77894444444445,15.0,D,WCBC - THE STATION YOU CAN COUNT ON,CUMBERLAND BROADCASTING COMPANY,USA,News,Pirates,,,,,
103.3,W277CH,KY,PADUCAH,0.25,37.14255555555555,-88.65061111111112,149.0,D,103.3 THE BRIDGE,SAMUEL K. STRATEMEYER,USA,Rock,White Sox,,Bulls,Predators,,
103.3,W277CV,WI,MILWAUKEE,0.25,43.09138888888889,-87.90202777777779,247.0,D,620-103.3 WTMJ NEWSRADIO,"AUSLATOR, LLC",USA,News,Brewers,,Bucks,,Milwaukee-Racine,"1,528,900"
103.3,W277DB,IL,DECATUR,0.25,39.88475,-88.90619444444445,58.0,D,,"Champaign Multimedia Group, LLC",USA,News,Cardinals,,,,,
103.3,W277DL,PA,CHESTER,0.25,40.05877777777778,-75.598,87.0,D,LIBERTY RADIO,Disruptor Radio LLC,USA,Talk,Yankees,Steelers,,,Philadelphia,"4,756,000"
103.3,W277DO,NC,WANCHESE,0.25,35.86505555555556,-75.64955555555557,107.0,D,,"EAST CAROLINA RADIO, INC.",USA,News,Nationals,,,,,
103.3,W277DX,FL,KEY WEST,0.25,24.5725,-81.74,34.0,D,SPORTSRADIO 1600,"SPOTTSWOOD PARTNERS II, LTD.",USA,Sports,Marlins,,,,,
103.5,W278AU,WI,APPLETON,0.25,44.26027777777778,-88.36666666666666,119.0,D,APPLETON'S NEWS-TALK 1150,"WOODWARD COMMUNICATIONS, INC.",USA,News,Brewers,,Bucks,,Appleton-Oshkosh,"358,200"
103.5,W278CC,KY,BEREA,0.25,37.50786111111111,-84.21602777777778,51.0,D,103.5 WKXO,"KENTUCKY RIVER BROADCASTING CO., INC",USA,Classic Hits,Reds,Bengals,,,,
103.5,W278CL,TN,SAVANNAH,0.25,35.23975,-88.24097222222223,65.0,D,TALK AND WEST TN SPORTS,LMS Group LLC,USA,Sports,Cardinals,,,,"Jackson, TN",
103.5,W278CO,GA,LOUISVILLE,0.25,33.01347222222222,-82.39236111111111,75.0,D,THE PEACH,"PEACH BROADCASTING CO., INC.",USA,Country,Braves,Falcons,,,,
103.5,W278CR,PA,SOMERSET,0.25,40.025638888888885,-79.09530555555556,113.0,D,FROGGY 95.5,"Southern Belle Media Family, LLC",USA,Country,Pirates,Steelers,,,,
103.5,W278DD,FL,BONITA SPRINGS,0.25,26.341666666666665,-81.71041666666667,259.0,D,ESPN RADIO,"CALL COMMUNICATIONS GROUP, INC.",USA,Sports,Marlins,,,,Ft. Myers-Naples,"1,063,600"
103.7,W279BD,GA,THOMASVILLE,0.18,30.837138888888887,-83.97905555555556,54.0,D,WPAX 1240 AM,"Flint Media, Inc.",USA,Adult Standards,Braves,,,,,
103.7,W279DL,TN,COLUMBIA,0.1,35.618138888888886,-87.04222222222222,60.0,D,THE STAR STATION,"MIDDLE TENNESSEE BROADCASTING CO., INC.",USA,Adult Contemporary,Braves,,,,,
103.9,W280DK,FL,SPRING HILL,0.25,28.53611111111111,-82.50230555555555,74.0,D,103.9 THE BOOT,"HERNANDO BROADCASTING COMPANY, INC.",USA,Country,Rays,Buccaneers,,,Tampa-Saint Petersburg-Clearwater,
103.9,W280EW,WV,WHEELING,0.25,40.06147222222222,-80.75202777777778,99.0,D,FOX SPORTS 1400,iHeartMedia,USA,Sports,Pirates,,,,Wheeling,"120,000"
103.9,W280FB,MN,DULUTH,0.25,46.78911111111111,-92.1193611111111,85.0,D,NEWSTALK 610 KDAL,"MIDWEST COMMUNICATIONS, INC.",USA,Talk,Twins,,Timberwolves,Wild,Duluth-Superior,"182,100"
104.1,W281BQ,TN,SEVIERVILLE,0.25,35.878416666666666,-83.55488888888888,105.0,D,WATSON 104.1,"BRISTOL BROADCASTING COMPANY, INC.",USA,Adult Hits,Braves,,,,Knoxville,"762,200"
